geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
county,Cumberland County,driving,,Illinois,United States,100,103.6,111.92,113.25,141.63,120.25,111.64,122.61,103.03,103.5,95.27,122.52,137.18,125.07,98.01,94.42,97.07,106.62,134.06,120.53,113.06,101.8,103.41,96.88,102.55,125.07,113.06,112.96,114.38,116.65,125.92,116.08,161.97,154.78,127.53,148.72,117.22,119.77,124.12,161.02,140.3,143.61,128.57,112.49,103.31,126.4,164.62,142.01,148.16,121.57,119.39,119.58,137.18,195.18,155.91,159.79,122.42,120.34,138.98,136.8,166.7,159.98,143.33,110.41,115.42,121.29,122.52,130.27,116.18,84.2,79.85,87.8,91.01,77.58,86.09,80.79,74.55,75.12,77.48,79.56,74.46,92.24,80.23,70.01,70.96,79.94,79.09,78.9,86.28,76.82,54.97,72.94,89.12,82.4,95.46,99.53,102.93,80.23,82.5,92.05,90.35,87.04,103.97,98.39,86.75,92.81,99.72,84.3,101.8,122.61,118.16,98.39,101.42,97.63,112.2,119.21,138.51,135.57,116.56,,,132.36,123.37,146.17,143.9,121.57,122.71,124.22,127.15,154.3,200.66,182.5,180.04,177.11,151.94,142.67,142.1,177.67,168.78,174.55,154.78,146.26,154.12,156.76,170.96,205.2,157.71,151.56,126.3,178.81,200,219.3,202.08,196.78,161.68,167.36,178.33,206.24,244.56,224.69,192.34,170.2,177.39,185.43,179,249.76,270.58,204.73,179.56,177.58,205.58,233.77,234.72,169.82,257.9,202.74,172.94,173.42,218.64,237.75,223.37,204.64,192.81,169.44,168.12,200.66,232.64,232.17,202.93,171.62
county,De Witt County,driving,,Illinois,United States,100,121.73,129.71,115.04,108.73,138.35,83.01,103.25,96.38,108.36,110.96,129.06,126.37,99.07,98.7,108.45,108.73,112.63,123.96,135.19,80.32,125.44,120.61,115.78,106.59,123.49,145.68,104.55,126.46,126.56,95.82,95.17,133.15,129.81,100.74,123.77,126.28,124.33,129.43,136.12,153.67,107.89,114.39,109.94,98.79,131.57,147.17,167.22,119.96,119.59,111.14,122.93,119.22,148,160.07,110.96,121.17,119.13,118.57,124.88,138.53,110.31,88.12,81.34,88.95,86.63,87.93,97.68,70.19,45.78,74.37,73.07,85.79,67.69,76.6,63.88,54.22,74.09,86.07,70.94,84.12,88.49,72.79,64.35,83.57,96.01,104.74,91.64,99.81,76.51,42.62,82.82,81.62,92.57,90.71,90.06,96.66,70.47,97.86,110.77,122.75,95.08,106.87,75.67,81.43,95.45,99.26,96.38,109.19,125.35,141.69,92.94,114.3,98.42,104.64,123.77,133.05,154.69,96.56,,,130.55,144.1,149.4,157.75,107.99,151.44,138.07,142.62,150.05,179.48,168.8,171.59,149.77,147.35,159.42,162.49,198.24,201.67,158.68,145.22,159.98,166.95,165.46,199.35,227.21,198.98,186.72,156.82,168.62,192.39,218.66,222.01,181.43,181.15,191.92,192.57,193.22,300.28,258.12,157.01,171.12,180.97,196.1,222.28,254.41,234.08,187,202.79,194.24,205.57,228.78,255.15,227.02,223.58,193.13,188.3,188.39,214.76,243.18,262.21,207.24,186.17,190.53,172.61,190.99,293.69,314.02,198.05,189.97
county,DeKalb County,driving,,Illinois,United States,100,104.09,98.9,109.57,118.08,98.9,88.96,102.56,97.13,98.47,98.8,118.98,118.61,93.62,92.03,96.77,97.56,107.81,127.2,119.15,83.41,95.96,96.87,94.19,101.9,118.26,119.6,84.19,98.92,100.82,101.6,107.01,132.61,125.01,96.88,104.85,97.98,106.24,108.48,131.53,134.24,101.63,102.36,96.3,102.17,113.14,134.47,138.53,105.08,102.69,108.28,105.63,113.47,140.14,143.33,105.68,92.57,108.05,97.24,96.18,104.53,97.16,72.51,76.7,76.55,68.64,71.19,79.66,64.73,43.16,51.97,57.12,60,58.88,65.74,58.99,46.96,62.73,59.65,64.16,66.42,72.43,63.21,55.48,60.41,65.56,66.5,69.28,76.31,67.65,43.4,65.95,65.52,71.91,77.33,74.05,80.65,68.7,79.4,75.74,77.47,81.84,89.7,76.78,71.8,77.31,83.05,75.63,89.8,103.77,97.22,78.95,86.02,82.73,91.54,100.74,111.53,105.9,75.45,,,102.46,96.45,122.83,117.26,85.07,104.38,108.36,110.55,117.3,135.29,116.98,100.18,91.49,113.38,114.4,116.24,131.89,130.45,106.17,108.25,115.49,118.37,126.91,142.36,136.91,115.1,126.14,120.15,126.62,137.95,148.63,147.29,128.66,128.63,140.24,135.01,139.93,154.98,137.27,113.13,117.98,136.17,143.6,151.83,150.21,152.89,130.06,129.83,144.72,151.65,157.98,151.4,120.75,122.69,144.8,141.63,142.58,142.58,168.66,153.34,134.44,146.51,143.68,134.89,148.86,170.05,157.82,125.71,138.67
county,Douglas County,driving,,Illinois,United States,100,103.43,105.08,107.04,102.08,106.49,80.28,113.04,103.86,100.67,91.37,120.33,110.1,88.3,99.63,96.2,104.78,99.2,118.25,115,82.06,99.45,99.27,80.71,91.67,119.17,127.74,88.36,109.12,113.29,96.51,98.16,144.64,136.86,91.67,116.23,103.06,111.33,119.47,149.66,125.11,100.24,106.55,102.82,95.41,122.35,157.93,161.85,107.41,101.22,105.63,109.43,128.97,169.01,163.81,109.86,115.8,118.37,121.43,122.78,151.75,119.78,88.3,98.1,98.65,88.98,108.76,107.65,85,48.07,73.3,72.08,76.73,71.89,85.3,65.28,53.15,79.98,70.61,74.04,70.97,85.24,72.32,61.91,79.3,73.42,86.59,78.69,79.24,77.59,42.19,81.38,89.41,85.61,92.9,95.04,83.47,64.3,93.94,89.53,89.77,81.87,98.71,93.39,61.79,95.47,95.28,90.81,100.06,120.51,110.29,88.55,103.8,101.59,100.43,118.13,139.68,133.19,90.81,,,125.05,124,158.54,142.38,95.41,137.05,121.98,128.6,147.7,200.18,162.16,114.57,131.41,136.8,141.89,150.34,172.93,163.38,125.05,149.42,145.32,139.74,151.44,164.48,176.12,150.52,153.58,122.6,148.93,161.97,195.16,183.96,151.38,163.56,147.58,154.07,157.93,185,181.45,121.92,155.79,163.81,146.54,178.38,213.72,179.61,156.89,170.61,162.34,170.3,215.55,203.31,125.35,169.2,176.79,167.42,158.11,179.42,201.59,205.82,156.22,165.28,153.64,164.85,179.85,206.06,201.71,162.16,149.97
county,DuPage County,driving,,Illinois,United States,100,106.13,107.59,109.84,134.78,111.05,83.47,103.99,103.14,101.99,104.27,120.9,114.22,81.36,94.82,100.21,101.77,103.5,122.68,119.57,78.38,94.11,99.93,104.41,102.84,116.45,119.65,81.82,99.03,106.46,111.58,114.51,134.55,126.82,95.82,111.12,107.08,108.28,110.83,131.5,133,94.78,99.96,101.58,104.74,113.77,137.53,133.46,95.02,103.55,108.19,112.55,117.43,135.6,136.94,96.23,105.45,111.13,108.07,103.64,113.9,93.04,66.03,77.58,73.32,64.75,61.56,66.08,47.68,29.12,42.46,46.74,50.97,48.11,52.92,42.89,34.39,48.98,49.22,51.22,52.36,58.4,48.27,38.37,49.01,53.86,52.3,54.5,62.52,53.46,33.34,51.44,53.48,55.16,59.26,59.68,62.02,48.63,61.7,61.18,60.98,63.74,70.9,59.49,53.66,61.57,63.83,59.68,68.12,81.03,74.64,58.8,67.4,66.47,75.05,78.22,86.89,85.69,57.37,,,82.65,75.28,100.2,89.89,61.84,83.76,86.85,94.32,96.12,108.74,89.12,77.57,71.73,95.75,97.53,99.27,119.65,109.97,83.7,96.84,103.51,111.72,116,127.27,117.91,92.67,115.97,110.82,117.01,129.32,139.8,124.87,99.3,121.92,125.88,127.28,132.98,146.96,124.91,91.72,117.72,133.47,135.09,141.62,138.79,139.07,108.5,127.32,138.36,142.32,147.75,136.49,98.39,95.47,130.04,135.02,137.37,140.79,156.02,141.46,111.75,135.04,140.73,135.35,150.02,164.14,144.89,106.68,132.14
county,Effingham County,driving,,Illinois,United States,100,104.41,97.72,106.02,115,107.95,96.63,110.11,93.94,103.83,98.15,121.39,119.45,91.61,91.74,97.37,107.74,118.15,119.13,109.67,86.96,91.91,94.65,79.96,96.52,114.17,108.67,97.57,99.35,103.04,98.41,108.39,142.51,127.91,111.48,128.36,109.91,109.37,115.13,141.03,122.71,107.76,109.98,100.46,103.54,122.36,145.66,138.27,119.6,111.89,114.08,119.58,131.97,168.96,149.45,119.1,113.52,114.91,122.67,125.34,150.12,140.84,113.82,109.91,107.11,105.93,104.8,119.32,100.22,71.46,76.51,77.83,73.16,68.81,80.85,68.16,59.47,70.35,69.53,72.03,72.27,77.61,65.55,55.97,68.81,73.59,71.96,80.27,86.39,68.99,41.36,70.16,73.55,82.46,80.13,97.39,79.2,65.36,83.68,84.66,89.61,90.39,97.35,84.03,77,84.96,87.92,86.18,100.13,113.21,102.04,87.02,92.2,90.11,110.11,112.02,122.82,116.91,84.94,,,117.63,115.56,131.6,127.1,105.93,113.56,122,130.73,146.42,187.52,161.55,135.08,144.84,147.16,151.47,156.18,162.29,153.55,131.12,138.36,143.29,139.38,145.51,174.53,157.4,140.9,142.45,133.14,150.32,155.75,193.59,182.37,156.36,153.88,151.84,173.35,162.83,200.98,177.16,149.99,169.14,159.81,177.94,181.09,203.56,215.24,165.77,166.31,167.42,186.74,211.71,212.56,132.82,190.46,187.63,164.29,165.51,179.77,219,196.91,170.81,171.75,154.49,164.42,186.96,210.02,195.48,175.46,156.92
county,Fayette County,driving,,Illinois,United States,100,78.35,76.47,76.35,86.51,82.75,71.43,82.07,72.55,76.87,66.75,89.72,91.04,76.63,67.67,67.59,66.15,70.31,85.19,76.67,59.58,70.95,65.59,58.78,78.27,93.76,87.19,67.27,75.79,79.23,72.99,85.91,120.53,100.8,86.67,91.12,73.99,74.03,91.64,105.48,88.44,84.39,74.39,72.71,75.27,86.95,112.04,104,92.32,81.43,78.87,80.99,90.44,115.01,103,94.6,79.83,85.15,86.23,86.83,111.92,93.64,82.99,77.47,83.39,79.95,78.55,87.27,72.27,50.74,53.94,54.98,62.46,58.66,63.79,57.22,46.18,45.1,50.58,57.02,53.42,58.26,49.74,42.66,44.54,55.54,58.98,56.42,63.95,55.9,35.93,51.42,55.94,63.27,56.26,71.59,63.43,55.14,58.1,63.91,67.27,60.3,71.91,63.27,56.9,64.75,64.99,73.51,71.87,81.03,76.75,60.7,68.47,68.07,78.95,81.87,94.16,85.39,63.47,,,79.99,85.23,99.76,93,78.83,88.8,88.16,94.96,105.32,125.05,105.16,91.8,94.04,93.52,98.88,100.56,116.13,114.41,97,101.04,108.44,95.28,111.4,122.29,107.12,105.68,94.96,102.96,110.4,113.53,139.34,132.65,119.17,115.17,109.96,149.86,120.93,145.18,138.18,113.21,115.01,118.65,127.21,131.49,159.9,139.54,125.45,124.17,115.25,127.73,150.22,157.62,101.4,135.93,134.89,116.13,130.49,127.29,159.26,154.94,133.93,125.05,116.01,122.05,125.53,140.74,142.18,123.09,121.17
county,Franklin County,driving,,Illinois,United States,100,109.93,105.32,124.25,143.49,120.81,97.32,115.17,106.26,109.35,104.21,134.81,125.55,94.36,99.82,101.61,113.24,124.88,150.02,134,98.43,97.99,109.71,114.94,111.19,136.11,150.56,109.08,114.36,107.2,114.63,124.61,231.59,143.36,126.98,120.54,105.55,115.79,129.75,142.95,138.52,115.97,113.06,110.87,120.22,145.15,157.32,145.32,133.78,124.25,123.67,132.89,151.41,188.46,179.87,137.94,126.67,123.31,135.84,153.33,203.31,181.66,144.88,132.75,136.47,129.8,132.75,176.33,121.61,80.31,89.4,87.38,102.19,98.39,104.65,101.7,86.09,93.91,92.62,97.36,93.24,113.15,85.55,73.87,81.88,107.74,96.06,100.49,116.87,106.35,58.88,96.6,95.7,102.1,115.3,123.94,113.96,92.3,107.47,120.4,106.17,105.46,139.24,117.72,99.15,111.45,121.16,118.17,139.82,153.2,149.98,112.66,129.31,129.31,134.5,152.35,169.98,162.19,112.3,,,146.4,173.33,178.12,175.48,152.48,149.53,143.89,162.19,191.28,236.42,208.81,173.33,175.88,174.9,172.93,211.28,239.33,212.98,184.61,182.1,192.93,185.86,200.76,267.47,258.79,203.85,182.01,183.18,215.03,206.71,262.15,254.81,216.47,188.14,203.76,210.56,219.06,266.76,254.81,186.04,199.55,205.06,200.58,230.07,280.49,263.49,221.66,203.04,183.71,213.02,277.05,284.3,213.74,233.65,233.96,219.42,219.78,224.65,269.57,263.53,208.95,197.72,202.55,198.48,221.92,266.58,262.6,208.72,208.05
county,Fulton County,driving,,Illinois,United States,100,109.71,108.09,122.1,93.6,90.22,85.29,111.89,97.54,105.28,96.48,107.81,143.42,88.67,101.55,118.02,105.49,112.03,130.54,153.91,78.4,106.26,113.3,104.29,100.99,116.19,132.23,90.92,102.74,118.23,93.24,101.2,134.27,137.79,92.54,109.01,113.23,128.36,119.07,131.6,152.01,96.83,110.56,107.04,104.93,111.61,135.47,142.51,108.3,118.93,115.76,125.62,122.8,158.48,154.05,104.36,105.07,111.82,113.44,105.77,105.98,100.63,81.42,82.41,93.53,79.38,80.15,84.45,79.45,44.48,62.56,71.01,86.42,71.36,73.61,68.26,51.58,82.41,71.57,83.74,81.14,94.86,75.23,65.94,80.51,84.94,93.31,80.44,92.82,79.87,55.74,93.17,89.37,101.48,88.39,94.93,86.84,72.41,104.93,101.69,113.44,107.32,100.42,83.74,87.54,99.93,104.93,101.97,108.52,129.42,120.55,101.69,111.05,91.77,105.49,105.77,136.73,138.42,89.23,,,132.02,122.94,148.35,140.53,102.6,127.23,137.93,127.38,147.64,161.58,157.35,120.9,114.22,131.25,140.96,158.34,183.74,169.46,118.51,130.47,153.13,143.7,149.05,167.49,163.05,138.42,155.17,141.03,157.42,178.04,194.51,182.48,134.27,156.02,176.85,173.75,174.67,178.61,174.03,133.99,142.79,157.57,171.78,187.19,180.51,186.49,157.42,160.73,166.29,177.55,185.57,188.74,186.07,153.76,173.47,181.14,154.54,176.92,194.93,185.64,154.68,175.65,187.54,157.78,202.39,197.19,184.66,155.88,154.82
county,Grundy County,driving,,Illinois,United States,100,100.88,98.21,107.03,116.96,102.28,85.77,102.96,99.43,99.78,108.95,115.19,117.59,85.55,94.4,98.91,100,104.02,123.42,117.35,87.5,92.85,99.22,109.26,107.92,121.73,114.92,87.57,102.84,112.7,101.49,122.61,136.87,121.8,100.79,106.6,105.5,104.89,108.88,142.61,127.91,103.85,106.01,104.06,106.25,112.14,139.18,129.9,106.87,107.48,106.16,109.47,118.44,156.06,134.51,118.81,111.14,119.48,115.16,108.69,128.77,104.75,89.9,96.51,98.96,92.32,85.71,97.91,74.68,50.12,71.66,72.75,76.95,72.66,78.37,64.1,52,70.93,70.25,68.9,75.3,82.74,70.95,58.81,76.21,76.1,76.23,78.03,88.91,77.51,45.41,76.03,79.51,80.08,85.85,85.95,87.38,72.83,90.04,87.56,88.94,92.01,99.25,84.5,80.52,92.91,100.87,88.78,95.19,115.73,108.65,93.32,112.89,97.39,110.95,113.24,121.78,121.01,86.94,,,123.66,114.03,137.24,125.58,100.4,130.79,131.92,131.6,141.14,159.43,131.1,125.43,107.42,135.95,137.29,134.98,164.7,155.55,133.54,134.57,147.68,132.88,158.68,182.56,172.85,147.39,151,139.96,155.82,173.37,188.73,179.11,172.79,171.31,165.14,163.63,179.36,193.27,168.79,139.96,163.2,165.65,169.81,176.96,197.38,188.73,209.44,167.51,172.28,184.72,202.83,203.26,140.67,164.55,185.67,174.98,173.96,180.32,210.78,189.68,166.28,175.97,167.8,166.68,179,210.96,200.54,158.25,174.97
county,Henry County,driving,,Illinois,United States,100,96.75,103.35,107.8,102.17,90.64,89.61,102.71,97.87,96.46,89.88,108.53,121.77,94.33,101.91,100.83,96.36,112.32,121.92,129.81,92.35,95.26,96.9,95.75,101.08,118.35,127.08,98.14,98.36,101.3,98.04,114.61,142.18,133.16,116.69,113.88,106.28,100.34,109.53,129.08,146.26,109.36,100.88,92.42,94.89,116.03,146.75,142.3,114.93,107.53,105.52,111.93,118.89,155.69,141.18,120.26,100.44,113.29,109.53,116.96,143.99,111.31,97.48,98.46,93.6,91.18,89.47,102.69,85.7,62.76,67.52,71.51,74.19,72.43,77.54,78.18,57.65,73.78,69.18,72.29,75.61,80.65,71.95,61.75,80.06,82.5,78.74,84.92,95.28,76.83,52.17,79.67,87.05,80.77,83.38,88.64,96.26,78.59,89.52,94.4,93.72,93.6,100.88,88.47,82.36,94.33,94.16,97.31,108.75,126.81,113.56,101.76,104.28,107.31,109.82,118.6,128.18,134.51,95.14,,,127.64,119.01,148.34,134.07,117.01,123.39,130.87,130.67,147.12,168.82,155.74,131.4,125.59,139.05,149.58,145.14,170.92,171.41,145.36,137.27,136.05,140.25,153.91,180.25,173.95,154.42,144.48,144.99,154.84,163.37,194.4,196.51,165.49,159.9,159.51,159.85,183.41,207.36,190.2,163.1,163.37,162.68,180.57,190.27,213.76,195.14,184.63,166.5,183.06,199.58,201.93,205.62,162.02,199.9,190.1,184.36,178.37,187,224.51,192.06,187.9,171.14,165.52,160.68,190.1,214.66,198.68,179.28,173.9
county,Iroquois County,driving,,Illinois,United States,100,103.94,101.26,112.67,133.01,116.69,151.52,150.71,101.91,98.98,108.44,131.02,124.89,97.81,101.34,96.67,103.33,119.41,141.01,116.16,108.65,108.85,99.43,92.57,101.58,147.14,125.78,109.34,106.54,104.75,103.45,118.27,164.31,140.64,135.57,127.49,100.2,110.27,130.94,155.54,137.92,128.62,122.53,99.55,96.47,130.69,159.64,156.6,158.79,129.96,119.29,119.29,144.58,189.4,163.78,156.8,122.61,106.21,125.94,130.13,175.6,119.77,97.16,105.72,95.57,103.98,104.1,140.84,116.32,67.88,82.83,72.72,79.98,75.64,89.52,67.28,59.28,75.15,71.82,80.06,79.78,84.37,65.69,62.97,74.1,73.93,81,83.64,89.32,79.46,53.19,78.93,85.26,84.17,94.64,81.04,93.42,79.74,92.2,88.71,96.43,89.04,113.2,90.26,82.26,88.35,93.46,91.8,95.9,122.7,106.46,86.68,104.3,92.98,96.95,111.9,130.78,132.4,101.75,,,114.45,119.12,135.81,133.25,113.15,124.69,123.51,129.56,140.6,191.43,145.76,132.52,144.38,155.42,139.91,146.41,187.66,160.74,142.1,140.93,147.26,142.71,162.32,188.14,155.87,147.02,145.35,161.14,147.1,162.65,186.85,163.54,161.92,182.38,166.22,158.63,177.55,209.46,190.95,172.96,171.21,180.39,184.37,210.96,217.3,193.59,188.02,180.43,179.05,187.66,234.71,237.64,168.29,216.4,205.03,170.24,171.5,198.62,237.8,200.2,186.97,181.85,171.9,182.14,187.13,235.24,208.4,178.44,175.4
county,Jackson County,driving,,Illinois,United States,100,95.08,100.33,100.1,116.35,114.65,90.31,93.03,105.13,94.94,97.07,132.08,166.94,118.22,89.15,93.48,93.96,96.91,116.95,121.62,97.9,98.67,93.53,98.69,99.32,122,126.21,87.72,96.02,98.4,98.46,108.32,141.05,136.38,114.17,105.1,101.91,103.4,116.04,136.15,146.4,104.25,100.98,108.55,108.55,113.22,143.43,158.68,114.59,100.12,112.76,116.5,130.57,150.22,142.08,100.73,95.14,109.32,94.9,86.55,101.29,88.61,82.38,77.11,83.52,68.6,64.18,78.07,64.12,40.38,58.81,56.69,65.59,66.76,69.91,58.17,61.47,65.2,62.61,70.08,68.06,73.17,62.96,55.07,65.43,72.94,72.42,71.01,81.34,66.74,47.94,70.14,74.06,81.05,84.83,78.19,86.49,62.34,82.17,86.72,76.72,76.61,91.78,80.6,79.35,76.88,84.15,82.49,98.15,115.56,117.49,81.78,88.94,93.88,94.69,110.11,113.68,115.07,82.71,,,101.97,108.3,114.82,107.97,84.35,107.45,104.9,108.72,119.59,137,132.29,107.57,110.92,120.83,121.35,127.58,139.28,152.54,121.95,122.45,127.77,126.81,129.26,158.27,155.92,124.4,114.19,124.28,128.86,141.15,166.26,170.72,134.8,129.55,133.66,138.27,145.86,170.18,153.37,112.33,126.4,128.91,147.58,146.96,166.2,168.42,129.65,138.06,137.77,146.48,161.98,167.38,139.61,125.88,141.48,139.93,151.4,140.22,160.97,165.12,130.38,143.99,141.23,149.89,146.46,177.26,169.93,129.16,138.53
county,Jefferson County,driving,,Illinois,United States,100,107.37,107.01,112.57,129.79,114.36,95.4,109.83,98.21,101.67,100.6,118.01,126.26,97.33,93.96,97.85,119.58,116.44,128.77,119.78,90.86,98.97,101.07,98.74,107.06,126.91,115.96,105.37,112.31,110.54,113.05,123.83,173.02,141.79,124.05,124.83,112.43,109.61,120.9,142.03,129.68,112.09,107.56,110.52,118.77,128.53,158.71,143.08,140.82,127.65,125.48,130.96,146.14,181.13,167.87,138.81,123.69,128.13,131.97,139.1,198.69,179.68,146.85,119.56,126.6,132.35,134.76,156.27,125.81,87.19,83.4,79.15,82.8,85.73,86.07,85.31,72.78,71.28,76.84,84.26,76.43,87.62,67.75,59.9,68.58,70.3,75.1,75.33,87.24,77.31,48.5,73.19,77.22,67.27,80.25,91.01,91.75,63.14,82.4,84.04,80.92,79.84,100.07,83.95,76,89.22,93.44,92.34,105.37,116.63,111.16,92.72,99.48,95.85,105.37,117.6,131.51,123.02,90.39,,,113.36,130.27,144.44,131.85,114.31,130.18,119.51,136.93,162.26,184.78,164.86,139.6,141.41,138.91,145.06,154.79,171.16,167.34,151.36,150.98,143.25,155.51,171.4,199.28,177,155.92,150.33,146.35,172.09,181.39,201.77,200.29,168.2,169.82,159.04,163.53,183.52,210.33,207.01,166.75,189.77,174.31,172.92,192.94,232.06,204.25,193.61,177.93,184.26,186.21,238.48,220.87,150.21,205.65,203.89,184.95,176.22,198.19,227.89,209.54,190.53,171.76,170.78,180.2,197.59,236.09,214.79,179.94,170.71
county,Jersey County,driving,,Illinois,United States,100,99.36,92.91,93.27,79.23,124.21,105.8,104.23,94.99,88.54,82.23,97.64,117.12,109.6,88.68,101.5,88.54,92.55,117.77,152.01,93.27,103.51,138.4,77.87,101.36,112.61,120.85,102.58,93.27,104.37,83.24,109.03,121.28,145.56,118.19,104.44,102.87,105.23,97.35,113.47,145.06,113.47,95.85,87.03,97.06,131.88,112.61,143.7,126.58,89.97,104.87,100.64,110.74,132.88,175.07,125,109.1,95.7,95.49,98.14,108.24,101,84.6,71.2,77.65,72.71,73.78,79.66,57.59,43.19,54.37,51.93,64.18,67.48,62.39,56.02,62.32,63.25,76.29,69.2,71.35,66.98,66.33,56.23,68.98,62.18,71.7,75.36,81.81,76.93,44.27,55.59,70.06,69.77,79.3,82.02,86.75,70.63,82.38,82.66,80.37,83.17,89.11,77.72,74.28,78.65,84.67,71.13,91.19,97.56,104.8,86.6,87.82,80.8,87.75,100.5,101.5,120.06,94.7,,,101.29,117.12,108.31,114.54,84.24,108.95,114.04,111.1,111.75,132.16,147.21,105.3,112.75,137.61,123.21,118.55,134.03,165.83,145.56,123.5,133.38,142.19,130.59,141.55,179.58,144.91,126.65,130.95,146.35,147.71,173.07,228.22,179.94,136.32,124.36,137.68,148.14,176.07,178.94,157.59,136.46,156.45,152.79,149.43,236.1,228.87,149.07,142.48,118.48,141.76,217.84,191.4,190.26,172.92,151.29,144.84,152.15,149.28,188.18,212.03,180.37,169.34,156.88,139.4,170.49,180.3,192.34,160.32,146.63
county,Jo Daviess County,driving,,Illinois,United States,100,110.67,101.99,137.61,173.96,227.67,191.14,165.82,108.14,116.73,110.22,167.36,241.5,183,110.04,104.43,119.35,120.98,177.49,256.6,175.68,119.35,126.58,125.77,135.9,188.79,258.14,190.05,133.73,114.47,121.88,121.52,261.39,377.22,326.85,162.84,122.33,123.24,139.6,224.23,291.77,218.44,125.68,109.04,128.12,139.33,210.04,291.77,223.33,130.74,126.67,136.62,148.01,234.18,258.77,200,126.31,136.53,147.83,133,202.98,204.88,159.13,123.87,114.47,103.07,107.69,109.13,108.5,74.23,92.77,66.55,88.25,89.33,100.18,87.43,75.32,95.75,116,107.5,90.69,98.55,110.22,101.9,93.22,108.05,92.04,102.08,110.94,143.4,64.83,104.25,96.38,96.75,105.7,123.51,146.47,121.25,107.78,118.44,123.42,121.97,136.17,142.86,133.36,106.87,117.9,120.07,139.33,151.27,206.51,147.11,142.04,123.24,134.45,148.64,186.89,194.03,124.05,,,139.24,148.82,219.08,216.91,139.51,159.67,150.54,183.54,192.31,240.42,272.78,302.89,250.45,186.62,186.53,190.14,262.03,323.15,238.61,190.51,223.51,212.39,229.57,285.62,353.98,320.8,226.04,189.33,216.91,254.07,351.81,408.41,370.25,252.98,259.58,262.75,277.49,340.42,429.39,324.5,237.25,275.14,274.68,301.99,398.01,516.09,411.21,289.33,284.72,299.55,407.05,545.21,519.44,473.69,310.22,281.28,302.8,285.53,443.31,499.91,480.56,322.6,329.29,291.05,341.32,500,507.5,476.49,305.97
